,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
1078,Whitley Coe,F,Raw,24.0,52.0,102.5,115.0,57.5
1080,Chanel Gill,F,Raw,25.0,59.8,105.0,157.5,60.0
1084,Elizabeth Wahlman,F,Raw,26.0,85.0,135.0,157.5,62.5
1085,Ann Marie Bremmer,F,Raw,20.5,61.6,125.0,147.5,77.5
1086,Red Wiard,F,Raw,30.5,83.25,127.5,150.0,80.0
1088,Sarah Skinner,F,Raw,24.5,62.9,127.5,165.0,97.5
1091,Nicola McDivitt,F,Raw,25.0,56.0,80.0,115.0,50.0
1098,Jenn Lee,F,Raw,33.0,54.6,107.5,115.0,52.5
1102,Larrissa Gunn,F,Raw,28.5,83.8,125.0,155.0,67.5
1104,Caitlyn Wilson,F,Single-ply,17.5,106.1,160.0,150.0,92.5
1105,Kaila Abrahams,F,Wraps,14.0,78.4,102.5,117.5,47.5
1113,Adrienne Thomas,F,Raw,24.5,70.9,137.5,177.5,67.5
1115,Miranda Garcia,F,Single-ply,19.5,71.04,180.0,150.0,82.5
1116,Sheral Serafini,F,Raw,53.0,62.7,97.5,110.0,57.5
1117,Jessica Okimura,F,Raw,25.0,46.6,112.5,137.5,65.0
1124,Kristen Castorano,F,Raw,30.0,71.4,140.0,152.5,65.0
1128,Wendy Grace,F,Wraps,45.0,55.0,97.5,127.5,50.0
1129,Christine Secada,F,Raw,40.0,84.4,130.0,160.0,67.5
1130,Karen Ho,F,Raw,21.5,50.95,87.5,130.0,37.5
1132,Amanda Padgett,F,Raw,24.5,52.9,120.0,150.0,65.0
1135,Robyn Mcinnis,F,Single-ply,22.5,46.3,115.0,115.0,55.0
1137,Laurie MacDonald,F,Raw,52.5,78.93,135.5,152.5,77.5
1140,Monika Gavornikova,F,Single-ply,36.5,51.51,145.0,145.0,95.0
1143,Natalie Phebus,F,Raw,15.5,73.2,105.0,125.0,60.0
1144,Patti Fuchs,F,Raw,42.0,112.4,92.5,120.0,55.0
1146,Jennifer Fofi,F,Single-ply,21.5,70.2,162.5,135.0,75.0
1147,Virginia Waters,F,Raw,45.0,59.2,80.0,97.5,47.5
1150,Christine Persaud,F,Raw,34.0,55.1,77.5,110.0,42.5
1151,Ashely Whelan,F,Raw,29.0,59.5,95.0,105.0,55.0
1152,Whitney McGhee,F,Raw,29.0,68.8,142.5,205.0,72.5
1154,Sophia Duong,F,Raw,21.0,45.6,87.5,110.0,45.0
1155,Brittany Been,F,Single-ply,19.5,56.75,100.0,102.5,52.5
1158,Bronwen Blunt,F,Wraps,33.0,72.7,147.5,200.0,82.5
1159,Shasta Glotfelty,F,Multi-ply,30.0,74.84,137.5,145.0,82.5
1160,Aleksandra Borisova,F,Raw,16.5,62.75,100.0,150.0,67.5
1161,Jennifer Newton,F,Raw,20.5,61.38,100.0,135.0,55.0
1162,Mikaela Gilmore,F,Raw,13.5,29.3,32.5,40.0,20.0
1164,Ana Zelaya,F,Raw,31.0,55.2,75.0,107.5,57.5
1167,Felicia Hyde,F,Raw,42.0,73.0,105.0,145.0,65.0
1171,Allison Robinson,F,Raw,26.0,55.8,112.5,142.5,85.0
1172,Jacinta Russo,F,Raw,30.5,50.75,80.0,112.5,55.0
1173,Robyn Schmidt,F,Wraps,28.0,55.3,130.0,142.5,75.0
1180,Tiffany Ma,F,Raw,22.5,57.0,115.0,122.5,60.0
1181,Samantha Todd,F,Raw,27.0,59.0,142.5,152.5,77.5
1183,Brenda Bowen,F,Raw,43.0,74.1,105.0,130.0,62.5
1186,Rebecca Johnson,F,Raw,47.0,70.72,115.0,130.0,62.5
1189,Savannah Ryan,F,Raw,22.0,51.6,82.5,102.5,37.5
1190,Maily Ly,F,Raw,21.5,53.1,70.0,90.0,32.5
1192,Véronique Auclair,F,Raw,48.5,95.84,110.0,120.0,70.0
1197,Tera Thornton,F,Raw,46.0,60.4,80.0,125.0,70.0
1200,Nicole Clements,F,Raw,25.0,89.36,92.5,107.5,52.5
1203,Laura Matthews,F,Multi-ply,25.0,66.05,210.0,170.0,120.0
1204,Molly Tweedle,F,Raw,20.5,65.11,105.0,115.0,60.0
1207,Allyson Smith,F,Wraps,35.0,59.69,110.0,157.5,77.5
1208,Tarnissha Sass,F,Raw,39.0,65.54,122.5,137.5,65.0
1209,Amy Davis,F,Raw,33.0,81.6,142.5,145.0,77.5
1211,Kathleen Humpherys,F,Raw,27.5,68.4,110.0,120.0,60.0
1217,Dyanna Hough,F,Raw,35.0,57.2,105.0,100.0,47.5
1218,Amy Jason-Jones,F,Raw,29.5,71.05,117.5,170.0,62.5
1220,Sarah Colon,F,Raw,22.5,55.8,60.0,70.0,45.0
1222,Mel McKinnon,F,Wraps,25.0,72.7,100.0,117.5,47.5
1225,Rebecca Hickman,F,Wraps,24.0,55.95,100.0,115.0,50.0
1228,Pearl Ferguson,F,Wraps,28.0,78.93,110.0,150.0,70.0
1231,Hannah Slater,F,Raw,16.5,66.9,112.5,127.5,52.5
1235,Kelly Hodges,F,Raw,24.5,68.8,110.0,122.5,57.5
1237,Emily Whalen,F,Raw,23.5,56.8,92.5,137.5,55.0
1238,My Nguyen,F,Raw,24.0,66.1,125.0,135.0,75.0
1244,Judith Reitmann,F,Raw,48.5,92.84,192.5,187.5,100.0
1246,Kayla Carranco,F,Raw,27.0,73.0,87.5,120.0,52.5
1247,Sophia Peterson,F,Wraps,16.0,80.83,111.13,124.74,49.9
1250,Lenor Tartak,F,Raw,24.5,67.75,105.0,145.0,70.0
1252,Maria Rodriquez,F,Raw,25.5,55.9,117.5,115.0,65.0
1256,Christa Atsiaya,F,Raw,26.0,72.2,120.0,155.0,62.5
1258,Kathleen Scrabis,F,Raw,42.0,50.5,72.5,115.0,40.0
1260,Lynn McCormick,F,Wraps,58.0,70.49,60.0,95.0,40.0
1263,Leticia Folan,F,Raw,22.5,56.5,92.5,102.5,45.0
1264,Lindsay Small,F,Raw,30.0,64.4,150.0,152.5,82.5
1265,Arianna Spalding,F,Raw,22.0,66.2,92.5,117.5,52.5
1267,Chinwendu Utom,F,Raw,26.0,68.72,150.0,180.0,87.5
1272,Lauren Mitchell,F,Wraps,28.0,47.17,102.06,102.06,34.02
1280,Kara Lutinski,F,Raw,24.5,50.78,117.5,142.5,57.5
1281,Kelly Vogel,F,Wraps,31.0,130.8,220.0,177.5,105.0
1286,Eliza Walsh,F,Raw,30.5,66.56,132.5,142.5,70.0
1287,Vipa Pukasamsombut,F,Raw,23.0,47.55,110.0,137.5,47.5
1289,Savanah McCoy,F,Wraps,18.0,55.79,105.0,105.0,52.5
1291,Brigot Pugh,F,Raw,40.5,56.15,120.0,180.0,65.0
1294,Haruhi Morizumi,F,Single-ply,13.5,53.9,90.0,95.0,50.0
1298,Cindy Costin-Fury,F,Wraps,31.0,88.0,142.5,145.0,87.5
1300,Brittany Shackelford,F,Wraps,27.0,63.64,160.0,155.0,95.0
1310,Machaela Exner,F,Single-ply,15.5,55.3,137.5,137.5,62.5
1314,Kimberly Brown,F,Raw,29.5,76.9,105.0,120.0,67.5
1315,Jocelyn Bennet,F,Wraps,30.0,51.44,72.5,87.5,42.5
1321,Kathy Brennan,F,Raw,61.0,70.0,87.5,107.5,42.5
1325,Susan Maguire,F,Raw,53.0,76.2,107.5,120.0,65.0
1326,Jeanette Yamamoto,F,Raw,36.0,66.1,80.0,107.5,50.0
1328,Blanca Rios,F,Raw,40.0,59.65,77.5,115.0,45.0
1329,Alice Beck,F,Raw,34.5,69.5,117.5,142.5,57.5
1332,Maureen Tierney,F,Raw,44.0,78.1,75.0,115.0,40.0
1341,Brianna Kane,F,Wraps,37.0,74.03,99.79,117.93,65.77
1343,Silke Elliott,F,Single-ply,41.0,59.8,80.0,115.0,62.5
1346,Shelby Miles,F,Raw,16.5,70.85,132.5,120.0,80.0
1350,Birgit Fischer,F,Single-ply,36.5,59.3,170.0,197.5,85.0
1351,Lisa Palazzetti,F,Raw,50.5,55.5,65.0,92.5,37.5
1352,Paige Egizi,F,Raw,24.0,67.2,90.0,125.0,57.5
1355,Yelena Sukhar,F,Wraps,26.0,55.2,145.0,130.0,80.0
1360,Kamilah Todd,F,Single-ply,36.5,96.4,217.5,177.5,100.0
1361,Roberta Monaco,F,Single-ply,39.5,51.71,155.0,155.0,82.5
1365,Alyssa Haveson,F,Raw,26.5,56.71,115.0,162.5,75.0
1371,Kati Terray,F,Raw,40.5,46.3,75.0,92.5,42.5
1373,Angelica Karina Mariscal,F,Raw,24.0,59.5,97.5,120.0,57.5
1375,Joanne Wilkinson-Pawley,F,Raw,26.5,67.7,92.5,112.5,50.0
1379,Liane Blyn,F,Single-ply,41.5,81.8,228.0,210.0,173.0
1380,Stephanie Wood,F,Single-ply,40.0,60.0,107.5,140.0,70.0
1382,Anna Finch,F,Raw,23.0,71.6,107.5,125.0,57.5
1386,Khrystel Pigeon,F,Raw,30.0,88.8,90.0,125.0,67.5
1389,Cynthia Leu,F,Raw,21.0,59.47,115.0,142.5,50.0
1390,Yekaterina Pogula,F,Wraps,44.0,66.1,75.0,77.5,37.5
1392,Isabella Devetak,F,Raw,18.5,70.9,140.0,150.0,77.5
1396,Anna Matteson,F,Wraps,29.0,66.6,122.5,145.0,65.0
1398,Megan Reed,F,Raw,23.5,70.55,155.0,167.5,85.0
1403,Aliana Richardson,F,Wraps,17.0,49.71,115.67,136.08,52.16
1404,Heather Tully,F,Wraps,38.0,89.3,150.0,155.0,70.0
1405,Erin O'Connor Murphy,F,Wraps,28.0,102.06,170.1,206.38,124.74
1408,Meghan Bradsher,F,Raw,25.5,65.99,125.0,165.0,72.5
1409,Justine Baxter,F,Wraps,29.0,72.4,160.0,155.0,67.5
1412,Amber Joy Jipson,F,Raw,22.0,58.4,110.0,132.5,60.0
1415,Rori Alter,F,Raw,29.5,71.57,165.0,192.5,115.0
1416,Adriana Guzman,F,Raw,21.0,80.4,102.5,115.0,40.0
1417,Gabriela Otoya,F,Raw,22.0,54.3,77.5,95.0,37.5
1419,Erika Scott,F,Raw,40.0,63.0,142.5,155.0,80.0
1420,Caterine González,F,Wraps,19.0,64.8,190.0,212.5,100.0
1422,Ashley Neal,F,Wraps,32.0,107.2,165.0,142.5,75.0
1423,Suzee Premji,F,Raw,32.5,51.8,130.0,150.0,75.0
1425,Maureen Bornbaum,F,Raw,22.0,65.4,97.5,130.0,55.0
1429,Alexis Callejo,F,Raw,26.0,46.4,92.5,142.5,60.0
1435,Melissa Heng,F,Raw,26.5,72.0,150.0,160.0,55.0
1439,Tinna Rut Traustadottir,F,Raw,28.5,56.15,97.5,150.0,72.5
1440,Regina Hackney,F,Raw,77.5,83.12,75.0,112.5,50.0
1445,Fatima Patterson,F,Raw,40.0,91.9,75.0,112.5,70.0
1446,Liz Lukaszewski,F,Raw,32.0,72.55,82.5,125.0,70.0
1447,Kaylie Purviance,F,Raw,21.5,77.3,107.5,120.0,70.0
1451,Christina Choulagh,F,Raw,22.5,68.5,155.0,167.5,80.0
1452,Kimberly Price,F,Single-ply,52.5,46.1,105.0,145.0,55.0
1453,Meghan Palma,F,Raw,30.0,58.97,115.0,125.0,60.0
1457,Emily Claffey,F,Raw,22.5,69.06,115.0,120.0,65.0
1459,Bianca Mendoza,F,Raw,20.0,59.51,90.0,125.0,42.5
1462,Viola Fiodorova,F,Single-ply,25.5,87.4,180.0,180.0,90.0
1466,Michelle Price,F,Raw,42.0,112.9,120.0,147.5,77.5
1468,Sarah Burkett,F,Raw,22.0,51.3,125.0,135.0,82.5
1470,Whitney McGhee,F,Raw,28.0,69.2,140.0,200.0,75.0
1473,Savannah Gray,F,Single-ply,20.5,51.6,122.5,122.5,55.0
1474,Elizabeth Fraser,F,Raw,18.0,80.5,97.5,122.5,62.5
1477,Gracie Vanasse,F,Multi-ply,24.0,66.45,204.12,204.12,131.54
1482,Chelsea Cannon,F,Raw,26.0,80.6,152.5,187.5,95.0
1485,Nicki I'Anson,F,Wraps,49.0,80.7,187.5,205.0,60.0
1486,Salina Vega,F,Raw,36.0,66.3,140.0,165.0,90.0
1492,Angela George,F,Raw,26.0,80.7,125.0,152.5,65.0
1496,Layne Vayda,F,Wraps,11.0,46.72,77.11,77.11,31.75
1500,Kate Murawski,F,Raw,26.0,85.3,122.5,145.0,47.5
1506,Miranda Foyster,F,Raw,49.5,60.6,65.0,80.0,37.5
1507,Noemi Garnica,F,Wraps,29.0,67.5,142.5,157.5,82.5
1508,Betsy Spann,F,Single-ply,54.0,64.86,95.0,127.5,60.0
1515,Ingrid Braun,F,Raw,18.5,80.9,110.0,132.5,47.5
1518,Kim Maslana,F,Wraps,52.0,53.07,72.5,92.5,42.5
1520,Marie Lemkul,F,Raw,42.0,74.03,105.0,150.0,62.5
1521,Monika Lovas,F,Raw,21.5,115.76,172.5,190.0,112.5
1522,Hillary Harper,F,Multi-ply,32.0,67.22,182.5,182.5,95.0
1524,Elizabeth Ostro,F,Raw,29.0,67.1,92.5,115.0,60.0
1527,Annie Fry,F,Raw,38.0,59.3,117.5,147.5,65.0
1530,Kirsten Tebben,F,Raw,20.5,74.8,115.0,137.5,65.0
1534,Grace Tacuyan-Witt,F,Raw,38.0,109.4,152.5,180.0,87.5
1538,Victoria Semple,F,Single-ply,19.0,87.7,90.0,160.0,57.5
1540,Monet Avila,F,Raw,26.5,67.29,105.0,112.5,67.5
1542,Diana Garcia,F,Raw,23.0,58.9,110.0,115.0,60.0
1549,Sue Albert,F,Raw,70.5,107.5,52.5,92.5,45.0
1556,Jenn Rotsinger,F,Wraps,35.0,51.3,145.0,185.5,85.0
1559,Stefanie Odenbrett,F,Raw,29.5,59.9,117.5,127.5,77.5
1560,Mikenna Kossow,F,Raw,24.0,58.35,92.5,107.5,62.5
1561,Jocelyn Powell,F,Raw,22.0,54.5,117.5,127.5,47.5
1562,Linda Kristensen,F,Single-ply,36.5,71.92,197.5,175.0,127.5
1565,Inna Orobets,F,Single-ply,28.5,89.3,202.5,185.0,115.0
1569,Madison Lombardi,F,Raw,15.0,60.0,65.0,92.5,42.5
1574,Alina Nikolaenko,F,Single-ply,19.5,80.46,200.0,162.5,127.5
1576,Leah Michael,F,Raw,62.0,67.1,112.5,145.0,92.5
1577,Megan John,F,Raw,37.5,54.9,135.0,145.0,70.0
1588,Evgenia Dukacheva,F,Raw,29.5,82.65,202.5,215.0,110.0
1589,Whitley Coe,F,Raw,26.0,55.5,115.0,137.5,72.5
1592,Taylor Maldonado,F,Raw,26.0,88.7,115.0,137.5,52.5
1600,Patricia Maizels,F,Raw,34.5,69.4,142.5,137.5,62.5
1602,Julia Ladewski,F,Multi-ply,33.0,53.98,185.97,176.9,129.27
1609,Shasha Bowers,F,Single-ply,19.5,79.65,167.5,147.5,77.5
1612,Jessica Blandino,F,Raw,17.5,77.8,110.0,132.5,52.5
1613,Erin Collins,F,Wraps,19.0,66.0,150.0,152.5,65.0
1617,Dyana DuCharme,F,Raw,29.0,64.2,157.5,197.5,92.5
1620,Jessica Williams,F,Raw,31.0,62.6,107.5,110.0,57.5
1621,Vicky McCartney,F,Raw,37.0,91.9,80.0,110.0,55.0
1623,Tiffany Ellis,F,Wraps,28.0,59.87,97.52,129.27,47.63
1625,Erle Engmark,F,Single-ply,22.5,62.79,182.5,197.5,125.0
1626,Alisha Oseguera,F,Wraps,21.0,73.1,137.5,142.5,55.0
1627,Rachele Griffin,F,Raw,22.5,70.85,137.5,170.0,75.0
1633,Danielle Lang,F,Raw,20.0,66.4,90.0,130.0,55.0
1642,Illyana Lee,F,Raw,25.0,71.3,102.5,127.5,60.0
1647,Tania Moon,F,Raw,28.0,74.6,120.0,165.0,77.5
1648,Joanne Ho,F,Raw,18.0,54.4,87.5,130.0,45.0
1650,Allison West,F,Raw,21.0,55.6,115.0,115.0,52.5
1653,Lianne Toews,F,Raw,27.0,79.4,112.5,135.0,50.0
1654,Susan Tate,F,Raw,36.0,88.0,142.5,157.5,87.5
1664,Cassidy Mitchelson,F,Raw,17.0,77.5,100.0,130.0,62.5
1668,Stacy Hayford,F,Raw,34.0,59.87,107.5,122.5,65.0
1672,LaKisha Funck,F,Raw,40.0,124.5,107.5,147.5,70.0
1678,Christina Pagiazitis,F,Raw,30.0,57.6,110.0,140.0,57.5
1681,Teresa Codina,F,Raw,24.5,55.8,115.0,130.0,62.5
1692,Einasleigh Doughty,F,Raw,24.5,82.0,165.0,170.0,80.0
1695,Jodi Hormann,F,Wraps,45.0,79.0,92.5,115.0,52.5
1705,Gurleen Lampkin,F,Raw,27.5,107.7,125.0,162.5,52.5
1707,Kaitlyn Rupp,F,Wraps,25.5,88.13,95.25,117.93,49.9
1708,Kristie Calder,F,Wraps,40.0,71.2,97.5,142.5,40.0
1711,Jordy Castorena,F,Raw,22.0,66.1,115.0,155.0,50.0
1714,Daria Rusanenko,F,Single-ply,15.5,61.86,192.5,152.5,90.0
1715,Yevgeniya Suleymanova,F,Raw,23.5,61.9,92.5,112.5,52.5
1724,Catherine McCall,F,Raw,46.5,83.4,137.5,167.5,77.5
1726,Donna Bryant,F,Single-ply,48.0,74.4,165.0,175.0,82.5
1730,Barbara O'Neill,F,Wraps,43.0,110.04,147.5,147.5,97.5
1738,Kitt Foster,F,Raw,50.5,52.71,92.5,122.5,60.0
1741,Georgia Vos,F,Raw,21.5,80.9,112.5,127.5,60.0
1744,Lilyan Jackson,F,Raw,46.0,159.4,117.5,132.5,87.5
1745,Kenya Kelly,F,Raw,21.0,66.4,95.0,142.5,52.5
1747,Anthonena DeLisi,F,Raw,19.0,82.2,115.0,157.5,70.0
1748,Nina Rains,F,Raw,34.0,59.6,80.0,120.0,65.0
1749,Brianna Harris,F,Raw,23.0,71.4,137.5,165.0,75.0
1761,Katherine Blodgett Kearns,F,Wraps,41.0,75.0,107.5,117.5,60.0
1763,Scarlett Portues,F,Wraps,25.0,73.8,155.0,160.0,75.0
1767,Kennedy Franklin,F,Raw,20.0,72.3,115.0,147.5,60.0
1772,Susan Hudson,F,Raw,51.0,60.0,92.5,127.5,57.5
1773,Kim Radder,F,Raw,59.0,59.87,55.0,90.0,40.0
1774,Barbara Esposito,F,Raw,38.5,75.2,90.0,112.5,42.5
1778,Diana Chimhundu,F,Raw,53.0,65.9,85.0,117.5,42.5
1779,Mari Stafslien-Dumale,F,Raw,14.5,51.4,75.0,110.0,37.5
1784,Dawn Dominguez,F,Raw,46.0,74.4,140.5,147.5,80.0
1785,Nicky Le,F,Raw,19.5,66.25,107.5,142.5,45.0
1787,Serlina Wong,F,Raw,30.5,72.0,127.5,130.0,67.5
1791,Jess Pendlebury,F,Raw,21.5,98.9,90.0,140.0,52.5
1792,Carrie Anne Hojnosky,F,Wraps,35.0,76.7,57.5,90.0,30.0
1798,Alexandria Gerry,F,Raw,26.0,59.9,142.5,127.5,72.5
1801,Jodie Burford,F,Wraps,26.0,59.85,205.0,205.0,90.0
1804,Annemari Larsen Loeberg,F,Raw,24.5,71.5,160.0,202.5,70.0
1806,Christina Bruce,F,Wraps,26.0,66.2,150.0,155.0,62.5
1809,Sherry Phay,F,Raw,42.0,81.6,125.0,150.0,80.0
1811,Leah Gorski,F,Raw,28.0,66.1,115.0,137.5,52.5
1812,Kassie Latham,F,Raw,23.0,63.3,97.5,122.5,67.5
1817,Bridget Shilts,F,Wraps,20.0,57.15,97.52,120.2,72.57
1819,Lindsey Rossiter,F,Raw,21.0,65.7,105.0,157.5,67.5
1820,Maria Karabova,F,Raw,27.0,73.3,70.0,100.0,35.0
1821,Maureen Finke,F,Raw,40.5,80.94,77.5,92.5,47.5
1822,Melissa Allan,F,Raw,23.5,79.0,105.0,115.0,60.0
1829,Marie France Cabos,F,Raw,49.5,56.64,102.5,142.5,70.0
1831,Samantha Ledezma,F,Raw,20.5,56.8,125.0,130.0,50.0
1837,Sabrina Reiffer,F,Wraps,25.0,82.4,155.0,197.5,97.5
1839,Amrita Chager,F,Raw,27.5,73.4,75.0,97.5,40.0
1840,Melissa Jones,F,Raw,30.0,55.7,75.0,115.0,42.5
1845,Christa Kollman,F,Raw,39.5,70.2,62.5,110.0,57.5
1848,Anna-Kaisa Kostiainen,F,Raw,23.5,71.69,140.0,170.0,65.0
1850,Katy Griffin,F,Raw,12.5,72.0,102.5,125.0,62.5
1853,Jennifer Varner,F,Raw,26.0,59.92,112.5,147.5,62.5
1854,Abigail De La Cruz,F,Raw,26.0,65.7,107.5,135.0,50.0
1868,Grace Tollar,F,Single-ply,16.5,58.1,122.5,145.0,75.0
1869,Juliana Lindner,F,Raw,23.5,67.36,115.0,147.5,80.0
1870,Joanna Welsh,F,Raw,42.5,45.35,95.0,130.0,55.0
1885,Kadee Kitzman,F,Raw,16.5,70.5,97.5,120.0,52.5
1886,Lori Dunn,F,Raw,50.0,73.84,75.0,130.0,55.0
1890,Karin Lax,F,Single-ply,63.0,88.54,82.5,130.0,40.0
1891,Maureen Clary,F,Raw,60.0,67.31,120.2,138.35,95.25
1894,Sarah Catan,F,Wraps,26.0,74.39,213.19,204.12,90.72
1896,Cathy Mele,F,Raw,47.0,56.3,65.0,117.5,50.0
1897,Nicole Carter,F,Raw,28.0,58.5,140.0,155.0,70.0
1903,Ariel Symon,F,Raw,21.5,60.95,125.0,135.0,70.0
1908,Anita Morgan,F,Raw,22.5,67.2,130.0,175.0,82.5
1914,Andrea Page,F,Single-ply,39.5,113.68,227.5,205.0,140.0
1919,Jessica Hansler,F,Raw,40.5,80.0,72.5,122.5,67.5
1920,Kira Figg,F,Wraps,27.0,73.48,154.22,163.29,70.31
1921,Pip Brown,F,Wraps,27.0,65.4,142.5,145.0,67.5
1924,Kamilah Todd,F,Single-ply,36.5,99.7,222.5,175.0,105.0
1926,Hanna Clews,F,Wraps,27.0,47.2,85.0,87.5,52.5
1928,Katrina O'Connell,F,Raw,34.5,69.3,115.0,135.0,62.5
1934,Gillian Tedeschi,F,Wraps,29.0,59.9,145.0,172.5,67.5
1945,Suzette Sabedra,F,Raw,25.5,64.7,95.0,92.5,57.5
1950,Mariko Hamashima,F,Raw,24.5,83.5,135.0,157.5,65.0
1953,Giselle Costas,F,Single-ply,31.5,96.3,197.5,192.5,132.5
1958,Arianne Manipon,F,Raw,19.0,59.51,105.0,125.0,52.5
1959,Emilie King,F,Raw,21.5,52.6,70.3,108.9,38.6
1961,Danielle Moore,F,Raw,27.0,66.59,102.5,140.0,57.5
1966,Cindy Schindler,F,Raw,53.0,64.68,68.04,108.86,56.7
1968,Alicia Rimer,F,Wraps,25.0,54.52,74.84,104.33,40.82
1969,Tanye Lacombe,F,Raw,56.0,117.65,92.5,125.0,65.0
1973,Danielle Columby,F,Wraps,29.0,49.53,112.5,140.0,67.5
1974,Kim Capers,F,Raw,38.0,58.83,87.5,130.5,57.5
1979,Antoinette Calderon,F,Raw,24.5,65.2,100.0,107.5,72.5
1982,Andrea Davis,F,Raw,30.5,72.3,67.5,100.0,40.0
1983,Courtney Norris,F,Wraps,28.0,59.9,182.5,167.5,92.5
1985,Hannah Nguyen,F,Raw,21.0,66.3,132.5,165.0,65.0
1987,Heather Caples,F,Raw,21.5,105.4,170.0,185.0,90.0
1993,Deleigh Haley,F,Wraps,44.0,71.12,81.65,115.67,65.77
1996,Bethany Spriggs,F,Raw,36.0,64.8,107.5,125.0,60.0
2004,Amy Simmer,F,Multi-ply,44.0,89.8,250.0,185.0,165.0
2006,Sheena Hodges,F,Raw,34.0,74.85,150.0,172.5,77.5
2013,Rowella Abrea Andrea,F,Single-ply,16.5,46.6,110.0,127.5,67.5
2015,Cloe Winters,F,Single-ply,15.5,69.4,136.1,131.5,43.1
2025,Sarah Fawcett,F,Raw,37.0,53.1,100.0,112.5,65.0
2037,Nicole Malone,F,Raw,32.5,65.65,100.0,115.0,52.5
2038,Christina Elder,F,Raw,31.0,64.2,92.5,110.0,47.5
2040,Carole Hart,F,Wraps,63.0,74.1,70.0,100.0,35.0
2041,Paige Barsema,F,Wraps,22.0,66.0,95.0,130.0,57.5
2043,Kimberly Muniz,F,Raw,37.5,58.6,115.0,137.5,85.0
2044,Ashley Fitzgerald,F,Single-ply,26.0,63.78,183.5,165.0,95.0
2048,Rhaea Stinn,F,Raw,26.5,71.69,170.0,180.0,115.0
2049,Elizabeth Roberts,F,Raw,27.5,62.9,130.0,132.5,65.0
2052,Heyda Diaz,F,Raw,40.0,66.1,125.0,162.5,85.0
2053,Imogen Walsh-Jarvis,F,Raw,17.5,79.25,105.0,130.0,45.0
2055,Alicia Neblett,F,Raw,34.0,67.1,90.0,140.0,62.5
2056,Krissy Hamerlinck,F,Wraps,36.0,59.0,75.0,137.5,60.0
2058,Hannah Frigon,F,Raw,26.5,88.5,125.0,150.0,70.0
2059,Lyndsay Cole,F,Raw,16.0,50.5,85.0,105.0,53.5
2062,Anna Kalb-Newman,F,Raw,33.5,114.6,127.5,142.5,62.5
2064,Natasha Nhau,F,Raw,32.0,86.7,115.0,150.0,57.5
2066,Clair Angel,F,Raw,52.5,56.8,100.0,140.0,50.0
2067,Jodie Sajor,F,Raw,47.0,79.0,200.0,190.0,137.5
2073,Ewa Januszkiewicz,F,Raw,22.5,60.85,110.0,157.5,60.0
2075,Joan Cooper,F,Raw,57.0,58.9,65.0,107.5,50.0
2076,Katrina Ocampo,F,Wraps,17.0,50.6,105.0,145.0,60.0
2077,Kara Brightwell,F,Single-ply,17.5,51.26,93.0,113.4,40.8
2079,Ashley Alverson,F,Raw,27.0,57.9,60.0,105.0,45.0
2081,Courtney Scott,F,Raw,23.0,77.56,95.0,122.5,70.0
2085,Rebekah Shirley,F,Raw,21.0,54.1,120.0,127.5,55.0
2086,Chen-Yeh Chao,F,Single-ply,28.5,109.0,255.0,215.0,170.0
2089,Sofia Decerce,F,Raw,23.0,58.9,115.0,120.0,52.5
2090,Sara Willin,F,Raw,31.0,73.4,105.0,147.5,57.5
2095,Theresa Simanu,F,Raw,27.5,129.1,202.5,220.0,112.5
2099,Tarja Tahkanen,F,Single-ply,46.5,56.18,92.5,112.5,55.0
2101,Sarah Hiller,F,Raw,28.0,61.9,82.5,100.0,37.5
2102,Sandi Imai,F,Wraps,35.0,58.06,127.5,155.0,62.5
2103,Rocio Arce,F,Raw,35.0,67.5,145.0,155.0,70.0
2104,Casey Rich,F,Raw,33.0,51.6,105.0,147.5,65.0
2106,Brigot Pugh,F,Raw,41.0,56.05,110.0,160.0,65.0
2107,Meghan Eastman,F,Wraps,29.0,59.0,145.0,175.0,72.5
2110,Debbie Vizina,F,Raw,47.0,55.52,80.0,110.0,50.0
2111,Michelle Coile,F,Wraps,46.0,78.2,170.0,172.5,102.5
2115,Saymie Daria,F,Raw,18.5,56.0,112.5,120.0,62.5
2116,Yuri Malagón González,F,Raw,22.5,46.81,125.0,127.5,65.0
2119,Hattie Attebery,F,Raw,35.0,59.3,82.5,105.0,45.0
2120,Savannah Weeks,F,Raw,20.5,51.3,72.5,110.0,45.0
2126,Eileen Garris,F,Wraps,27.0,74.3,144.92,164.97,82.42
2128,Kate Hilderbrandt,F,Raw,32.5,109.4,102.5,122.5,60.0
2130,Louise Murray,F,Raw,27.5,55.35,138.0,147.5,95.0
2131,Samantha Perkins,F,Raw,29.0,59.92,60.0,90.0,42.5
2132,Alice Hogg,F,Raw,21.5,55.7,120.0,147.5,65.0
2143,Paulette Calhoun,F,Single-ply,43.0,88.55,132.5,137.5,102.5
2144,Nessa Kirkland,F,Raw,36.0,114.0,87.5,102.5,47.5
2145,Kim Roland,F,Raw,44.0,67.25,120.0,130.0,67.5
2155,Julie Barnes,F,Raw,58.0,65.3,55.0,87.5,37.5
2158,Barbora Stastna,F,Raw,21.5,68.32,87.5,142.5,57.5
2166,Alana Gamundoy,F,Raw,27.0,55.61,85.0,132.5,52.5
