,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
585,Jaime Velasquez,M,Raw,31.0,74.0,200.0,259.0,142.5
587,Dean Hall,M,Raw,29.5,144.4,162.5,160.0,142.5
588,James Bishop,M,Single-ply,69.0,95.6,192.5,195.0,105.0
589,Rob Barrett,M,Raw,26.5,90.9,207.5,290.0,137.5
590,Patrick Tinajero,M,Raw,34.0,111.4,187.5,282.5,182.5
591,Robert Currie,M,Wraps,23.0,95.1,220.0,297.5,150.0
593,Michael Treese,M,Raw,25.5,91.25,217.5,250.0,152.5
594,Joseph Lee,M,Raw,22.0,65.91,180.0,245.0,117.5
595,Paysen Larsen,M,Raw,12.5,55.0,65.0,85.0,45.0
596,Thomas Lilley,M,Wraps,26.0,99.4,285.0,310.0,180.0
597,Ray Jimenez,M,Raw,45.0,86.09,182.5,185.0,137.5
599,John Myslinski,M,Raw,23.5,91.4,202.5,250.0,140.0
600,Bill Matthews,M,Raw,46.5,73.3,207.5,215.0,132.5
601,Cleveland Rose,M,Raw,37.0,97.2,207.5,272.5,127.5
603,Yuuki Nakayama,M,Single-ply,17.5,65.54,210.0,185.0,130.0
604,Ahmad Rozan,M,Raw,28.5,57.41,150.0,187.5,85.0
607,Jeremy Wethington,M,Wraps,37.0,132.72,251.74,244.94,183.7
610,Damon Brown,M,Raw,22.5,130.1,200.0,220.0,120.0
613,Trenton Wade,M,Single-ply,23.0,88.72,304.93,264.9,219.99
614,Ben Schaeffer,M,Multi-ply,22.5,67.15,151.95,154.22,81.65
615,Joseph A Sullivan,M,Raw,15.5,93.74,142.5,145.0,105.0
618,Alan Hsieh,M,Raw,23.5,73.2,167.5,192.5,85.0
619,Honun Thao,M,Raw,16.0,66.75,90.0,117.5,52.5
620,Faisal Alzaabi,M,Raw,34.5,84.95,160.0,180.0,180.0
622,Jeff Crosby,M,Wraps,29.0,124.8,295.0,272.5,175.0
624,Sam Thorne,M,Raw,20.5,90.9,185.0,207.5,117.5
625,Corey Berlant,M,Raw,21.0,84.9,172.5,210.0,127.5
627,Robert Croft,M,Raw,29.5,100.15,195.0,225.0,115.0
628,Isaac Alleman,M,Wraps,24.5,86.64,192.78,240.4,149.69
631,David Coimbra,M,Single-ply,30.5,91.94,360.0,350.0,242.5
633,William Lockhart,M,Wraps,24.0,99.5,290.0,255.0,182.5
634,Konstantin Pozdeev,M,Single-ply,24.5,101.6,415.0,350.0,255.0
635,Bymbaa Tsegmed,M,Multi-ply,74.0,74.2,216.0,197.5,105.0
637,Carlos Garsia,M,Single-ply,27.5,58.86,240.0,227.5,155.0
639,Michael Mahaffey,M,Wraps,43.0,81.65,272.5,62.5,147.5
640,Scott Iardella,M,Wraps,46.0,74.53,162.5,182.5,97.5
641,Lacardo Wall,M,Raw,29.0,77.11,140.0,182.5,127.5
642,Christopher Solyom,M,Raw,33.0,107.77,155.0,250.0,142.5
644,Cody Noel,M,Raw,28.0,78.25,160.0,187.5,115.0
645,Wade Martin,M,Raw,16.0,79.3,172.5,207.5,120.0
646,Nicholas Smith,M,Raw,27.5,92.3,195.0,217.5,125.0
648,Andrew Zook,M,Wraps,34.0,89.72,237.5,240.0,170.0
650,Rex Voils,M,Wraps,26.0,74.75,233.6,240.4,149.69
651,Collin Curtiss,M,Raw,24.0,120.7,280.0,300.0,205.0
652,Ryan Dinozo,M,Raw,24.0,74.0,145.0,162.5,107.5
656,Daniel Wade,M,Raw,23.0,89.5,235.0,295.0,167.5
657,Cesar Hernandez,M,Raw,29.5,82.7,217.5,237.5,132.5
659,Blake Smith,M,Raw,51.0,80.25,185.0,195.0,115.0
660,Jake Richards,M,Raw,16.5,92.2,152.5,155.0,112.5
661,Adam Clinton,M,Raw,32.0,89.9,215.0,272.5,155.0
666,Roshelyn Layne,M,Single-ply,26.5,98.0,59.0,45.4,45.4
667,Tyler Teal,M,Raw,20.0,73.44,145.0,195.0,90.0
670,Tetsuya Kawakita,M,Raw,21.0,68.55,190.0,217.5,115.0
672,William DeJong,M,Raw,22.5,99.28,217.5,287.5,137.5
673,Joe Abramovitz,M,Wraps,22.0,97.8,260.0,262.5,160.0
674,Ilya Lisitskiy,M,Single-ply,24.0,103.5,190.0,230.0,140.0
675,Enrique Molina,M,Wraps,56.0,120.8,235.0,227.5,97.5
676,Derick Douglas,M,Raw,21.0,127.4,227.5,260.0,132.5
677,Sherman White,M,Wraps,36.0,95.03,317.51,276.69,247.21
679,Josh Battersby,M,Raw,21.0,102.0,230.0,250.0,140.0
680,Peter Theuser,M,Single-ply,30.5,81.6,295.0,280.0,177.5
681,Darrell Cooley,M,Wraps,34.0,136.2,235.0,232.5,150.0
683,Anthony Zeccola,M,Raw,21.5,71.9,145.0,192.5,92.5
684,Albert Pham,M,Wraps,26.0,109.77,200.0,232.5,110.0
685,Mitchell Kajan,M,Raw,19.5,88.0,205.0,200.0,140.0
686,Sean Maly,M,Single-ply,28.0,110.0,265.0,257.5,200.0
687,Benjamin Bownas,M,Single-ply,20.0,83.45,217.5,257.5,130.0
688,Aaron Gustum,M,Raw,23.5,103.3,217.5,260.0,152.5
693,Tim Honey,M,Wraps,26.0,73.94,192.78,226.8,120.2
694,Chris Saucedo,M,Wraps,30.0,88.54,210.0,287.5,152.5
695,James Benemerito,M,Single-ply,41.0,79.9,260.0,232.5,165.0
699,Greg Papanicolas,M,Wraps,33.5,107.5,161.03,181.44,138.35
700,Brian Hutton,M,Raw,61.5,103.7,195.0,217.5,110.0
701,Cardell Oliver,M,Raw,39.0,99.5,275.0,335.0,190.0
703,Steve Lillard,M,Wraps,65.0,99.34,150.0,205.0,102.5
704,Craig Donaghey,M,Raw,37.0,81.86,165.0,190.0,105.0
705,Matt Olszewski,M,Raw,25.5,88.9,185.0,225.0,162.5
706,Tyler Pummell,M,Raw,23.0,99.8,192.5,200.0,122.5
711,Anthony Critelli,M,Raw,50.0,75.0,86.18,138.35,97.52
713,Gus Cooke,M,Wraps,28.0,124.1,330.0,260.0,217.5
714,Christopher Bell,M,Wraps,32.0,88.1,235.0,245.0,145.0
716,Matthew Vizcarra,M,Single-ply,22.0,86.91,167.5,202.5,130.0
717,Andrew Sealey,M,Raw,18.5,73.9,162.5,202.5,105.0
718,Rodney McClanahan,M,Wraps,28.0,81.65,257.5,267.5,147.5
719,Andrew Kwan,M,Raw,18.0,84.19,125.0,167.5,75.0
720,Vong Xiong,M,Raw,22.5,91.5,247.5,282.5,142.5
721,Clint Samuels,M,Raw,28.0,78.47,212.5,232.5,145.0
722,Karl Davenport,M,Raw,47.0,106.32,197.5,210.0,137.5
723,James Meador IV,M,Single-ply,25.5,116.2,397.5,305.0,262.5
724,Chris Lo,M,Wraps,27.0,89.8,237.5,242.5,127.5
725,David Andrews,M,Raw,60.0,99.9,200.0,215.0,122.5
726,Kevin Estrada,M,Raw,19.0,86.91,197.5,247.5,130.0
727,Jason Guzman,M,Raw,38.0,81.37,160.0,187.5,105.0
728,Samuel Monroy,M,Raw,17.5,86.64,110.0,147.5,85.0
729,Luke Harasymiw,M,Raw,33.0,93.9,172.5,190.0,110.0
731,Sean McGill,M,Raw,26.0,97.79,190.0,227.5,160.0
732,Travis Huffman,M,Raw,30.0,88.9,172.5,210.0,112.5
733,Marc Thomas,M,Raw,23.0,88.0,240.0,290.0,175.0
734,CJ Beatty,M,Raw,25.0,88.2,215.0,237.5,122.5
736,Tony Montgomery,M,Raw,31.0,109.7,302.5,310.0,217.5
742,Gary Bridges,M,Wraps,24.0,113.58,229.06,249.48,142.88
743,Aaron Williamson,M,Raw,29.0,74.8,177.5,227.5,115.0
744,Alexander Efird,M,Raw,17.5,92.1,237.5,277.5,145.0
745,Daniel Rivas,M,Raw,24.0,75.5,200.0,227.5,117.5
746,David Russell,M,Multi-ply,45.0,81.74,215.46,219.99,154.22
747,Rocky Molina II,M,Raw,31.0,121.2,277.5,275.0,157.5
748,Colby Alford,M,Wraps,16.0,88.18,249.48,215.46,149.69
749,Brian Mason,M,Raw,32.5,94.6,215.0,307.5,180.0
750,Eric Santos,M,Raw,25.0,72.44,145.0,190.0,107.5
752,Willie Haller,M,Raw,16.5,105.75,160.0,207.5,122.5
753,Dean Chen,M,Raw,19.5,89.3,217.5,240.0,122.5
754,Logan Grimm,M,Single-ply,19.5,58.9,248.0,235.0,115.0
755,Marc Villere,M,Wraps,22.0,169.65,345.0,245.0,195.0
757,John Norcott,M,Raw,24.0,103.1,265.0,285.0,175.0
758,Chris Jividen,M,Wraps,28.0,97.8,250.0,287.5,210.0
759,Ihab Alrahhas,M,Raw,28.0,138.98,210.0,255.0,125.0
760,Brian Simmons,M,Raw,30.0,81.7,215.0,227.5,142.5
761,Jeremy Cunningham,M,Wraps,22.0,87.75,195.0,227.5,142.5
762,Sami Maury,M,Single-ply,28.5,92.3,260.0,270.0,190.0
764,Dexter Dionio,M,Raw,27.0,66.9,182.5,212.5,132.5
765,Kenneth Johnson,M,Single-ply,19.5,56.8,200.0,205.0,92.5
766,Erik Simms,M,Wraps,37.0,128.8,182.5,182.5,130.0
767,Matt Berry,M,Wraps,44.0,88.59,272.5,272.5,180.0
768,Neal Ortiz,M,Raw,43.0,123.35,212.5,257.5,190.0
770,Michael Estrella,M,Raw,31.0,67.5,212.5,250.0,175.0
772,Ryan Konneck,M,Raw,26.0,99.3,240.0,272.5,170.0
773,Kirill Litvinov,M,Raw,15.0,65.4,160.0,220.0,90.0
774,Arturo Ochoa,M,Raw,23.0,91.81,172.5,227.5,135.0
779,Andriy Naniev,M,Single-ply,24.5,82.38,350.0,305.0,220.0
782,Travis McKinney,M,Wraps,19.0,88.4,280.0,305.0,165.0
783,Lafi Khalil,M,Raw,25.5,92.9,260.0,290.0,142.5
785,Tim Hoffman,M,Wraps,33.0,108.41,280.0,290.0,195.0
786,Carlos Rubio,M,Single-ply,18.5,109.5,230.0,245.0,160.0
787,Brian Deng,M,Raw,21.0,74.6,185.0,232.5,132.5
788,Michael Cotter,M,Raw,21.0,94.8,207.5,267.5,160.0
790,Sean Olsen,M,Wraps,43.0,97.71,275.0,300.0,100.0
791,Paul Veniegas,M,Raw,22.5,102.4,200.0,205.0,125.0
792,Kelvin Aitken,M,Raw,56.5,116.95,210.0,300.0,152.5
793,Lee Dougherty,M,Wraps,34.0,98.43,235.0,272.5,182.5
795,Newton Cheng,M,Raw,37.0,59.6,172.5,207.5,105.0
796,German Melgar Roca,M,Raw,20.5,100.44,210.0,250.0,145.0
797,Chimedtseren Bataa,M,Single-ply,33.5,119.47,300.0,250.0,317.5
799,Jason Staples,M,Wraps,43.0,128.4,247.5,242.5,175.0
801,Justin Isaacs,M,Raw,27.0,130.4,242.5,307.5,185.0
802,Christopher LaZaro,M,Raw,20.5,90.6,207.5,220.0,122.5
804,Luke Escoto,M,Raw,18.5,89.2,167.5,205.0,137.5
807,Liam Bowser,M,Wraps,20.0,73.8,185.0,200.0,92.5
808,Lane Vayda,M,Wraps,11.0,47.4,90.72,90.72,34.02
810,Zachary Ames,M,Raw,22.0,78.8,162.5,215.0,122.5
811,Michael Escano,M,Raw,22.5,71.79,220.0,272.5,142.5
812,Clarry Parsons,M,Single-ply,70.0,83.0,165.0,182.5,87.5
813,Rick Simmons,M,Raw,37.0,124.01,265.0,285.0,192.5
814,Nathan Ott,M,Wraps,22.0,70.8,175.0,192.5,100.0
816,Don Clanton,M,Raw,39.0,167.5,275.0,275.0,145.0
818,Dale Coates,M,Raw,44.0,93.4,60.0,177.5,117.5
819,Michael Cresto,M,Wraps,23.0,121.2,275.0,265.0,150.0
822,Jason Kelske,M,Single-ply,32.0,98.38,250.0,282.5,167.5
823,Michael Terry,M,Raw,19.0,81.1,162.5,227.5,80.0
824,Karl Davenport,M,Wraps,48.0,107.59,217.5,220.0,142.5
826,Jaycee Mozdzen,M,Single-ply,14.5,105.75,235.0,222.5,137.5
827,Andrew Richard,M,Raw,20.5,81.85,222.5,237.5,140.0
828,Matt Foreman,M,Single-ply,44.5,117.41,260.0,245.0,145.0
829,Marvin Ramos,M,Raw,20.0,88.7,142.5,192.5,95.0
831,Cory Brague,M,Multi-ply,19.0,164.34,333.39,274.42,192.78
836,David Alviar,M,Wraps,22.0,90.0,195.04,240.4,142.88
838,Jeffrey Edwards,M,Wraps,45.0,109.0,262.5,265.0,197.5
839,Jean-Sébastien Rhéaume,M,Single-ply,37.5,65.78,255.0,235.0,175.0
841,Kenneth Shettlesworth,M,Wraps,52.0,105.51,164.97,172.46,107.37
842,Henry Diers,M,Raw,16.5,58.76,155.0,182.5,92.5
844,Jabez Burford,M,Wraps,26.0,130.0,410.0,352.5,200.0
846,Sean Pierce,M,Single-ply,41.0,82.2,227.5,237.5,147.5
847,Nicholas Tansor,M,Raw,22.5,89.8,195.0,242.5,150.0
848,Roy Ericksen,M,Single-ply,70.0,89.18,212.5,195.0,142.5
850,Johannes Dahl,M,Raw,28.5,93.0,255.0,290.0,172.5
851,Eddie Lone Eagle,M,Raw,29.0,74.39,175.0,202.5,120.0
852,Kevin Cervantes,M,Single-ply,17.5,72.9,200.0,215.0,125.0
853,Tematang Tibwere,M,Raw,20.5,64.85,190.0,220.0,110.0
854,Alex Vartabedian,M,Raw,17.0,110.0,165.56,188.24,111.13
855,Marc Ramer,M,Raw,27.5,81.6,155.0,215.0,92.5
857,Gilberto Neira Jr,M,Raw,34.5,125.1,240.0,245.0,145.0
858,Mehmet Kaya,M,Raw,19.5,120.5,315.0,310.0,185.0
864,Steve Clancy,M,Raw,19.0,93.2,140.0,185.0,105.0
866,Andrew Souris,M,Wraps,19.0,90.0,227.5,237.5,137.5
870,Bartholomew Ryan,M,Raw,23.0,104.87,157.5,220.0,117.5
873,Aleksey Kochetkov,M,Wraps,28.0,109.0,240.0,250.0,180.0
874,Kostiantyn Musiienko,M,Single-ply,19.5,81.73,317.5,280.0,275.0
876,Kevin Strachan,M,Single-ply,56.0,73.3,150.0,160.0,70.0
877,Adam Bavelas,M,Raw,27.0,73.7,165.0,215.0,130.0
878,Larry Wood,M,Wraps,53.0,116.75,238.14,204.12,183.7
879,Alexis Gombins,M,Raw,28.5,81.0,135.0,187.5,117.5
880,Tyler Auclair,M,Raw,26.0,108.0,220.0,287.5,167.5
883,Darren Robuck,M,Wraps,50.0,107.3,212.5,227.5,155.0
884,Anatolii Goriachok,M,Single-ply,34.5,73.54,300.0,323.0,197.5
885,Ivan Yarilin,M,Raw,23.0,72.8,140.0,165.0,115.0
886,Nicholas Coker,M,Raw,24.5,100.7,215.0,250.0,160.0
887,Jonathan Hodges,M,Raw,32.0,89.81,195.0,210.0,155.0
890,Chris Garcia,M,Raw,36.0,73.2,150.0,192.5,102.5
891,Laurence Scott,M,Raw,58.5,117.2,225.0,265.0,120.0
892,Cole Lavergne,M,Raw,32.0,67.0,185.0,220.0,120.0
894,Andrew Cavanagh,M,Raw,41.0,82.2,182.5,240.0,117.5
895,Ben Seath,M,Wraps,22.0,133.99,367.5,315.0,230.0
897,Aleksandr Denisov,M,Wraps,25.0,94.2,370.0,330.0,210.0
899,Carlos Bodero,M,Raw,29.5,108.95,185.0,210.0,147.5
901,Zachary Pederson,M,Raw,22.0,88.9,210.0,230.0,132.5
903,Eric Radcliffe,M,Raw,18.0,85.37,182.5,182.5,102.5
905,Brian Meek,M,Single-ply,65.0,125.28,255.0,227.5,172.5
906,Aaron Sebok,M,Raw,18.5,81.8,202.5,220.0,150.0
908,Victor Sandru,M,Raw,19.5,92.0,210.0,230.0,150.0
910,James Freeman,M,Wraps,43.0,128.73,250.0,260.0,205.0
911,Keiji Fujikawa,M,Raw,42.5,73.2,182.5,202.5,120.0
912,Nathan Daveson,M,Wraps,34.0,119.8,265.0,315.0,220.0
915,Stephen Michael,M,Raw,24.0,87.6,145.0,215.0,115.0
916,Jason Taylor,M,Raw,29.5,92.1,185.0,202.5,125.0
917,Jerel Olson,M,Raw,23.0,92.4,162.5,187.5,110.0
919,Joe Francisco,M,Raw,24.0,81.8,230.0,262.5,130.0
920,Jason Britt,M,Wraps,22.0,83.0,297.5,290.0,160.0
921,Timothy Miller,M,Raw,17.5,65.0,142.5,180.0,102.5
923,Derek Smith,M,Wraps,25.0,98.6,242.5,292.5,162.5
926,Joseph Luplow,M,Raw,32.0,97.55,240.0,262.5,162.5
927,Robert Sadler,M,Raw,53.5,128.3,242.5,242.5,140.0
928,Paul Fischer,M,Raw,30.0,74.1,127.5,192.5,90.0
930,Derek Charlebois,M,Raw,32.5,92.5,235.0,302.5,157.5
932,Adam Ramzy,M,Single-ply,18.5,79.65,224.5,240.4,142.9
938,Cody Clawson,M,Wraps,18.0,86.3,192.5,187.5,120.0
941,Grant Coffas,M,Multi-ply,22.0,109.2,255.0,227.5,155.0
943,Mike McKivigan,M,Wraps,23.0,73.5,207.5,235.0,122.5
944,Donovan Recny,M,Wraps,20.0,81.8,215.0,275.0,115.0
945,David Bialski,M,Raw,43.0,121.6,265.0,330.0,165.0
946,Kyle Sisavanh,M,Raw,18.5,65.1,170.0,202.5,115.0
947,Alejandro Ruiz,M,Raw,16.0,96.57,195.0,237.5,150.0
948,Lonnee Deck,M,Wraps,24.0,81.92,149.69,195.04,111.13
950,Phil Middleton,M,Raw,43.5,111.5,250.0,285.0,157.5
951,Gustavo Corona,M,Raw,35.0,80.2,175.0,192.5,125.0
954,Pedro Lins,M,Raw,22.5,73.44,220.0,240.0,120.0
955,D.O. Steven Ritucci Jr,M,Raw,37.5,81.29,187.5,230.0,132.5
956,Forrest Schaffer,M,Raw,22.5,92.6,192.5,202.5,145.0
957,Alex Arellano,M,Raw,26.0,80.1,152.5,185.0,105.0
958,Matthew Honeysett,M,Single-ply,23.5,94.9,170.0,215.0,95.0
959,Jake Burke,M,Wraps,68.5,106.96,163.29,163.29,145.15
960,James Christiansen,M,Raw,19.5,66.3,160.0,240.0,112.5
961,Danny Maldonado,M,Wraps,37.0,72.5,182.5,200.0,120.0
962,Mike Basgier,M,Single-ply,20.0,73.75,177.5,215.0,132.5
963,Simon Butterworth,M,Raw,58.5,91.0,120.0,175.0,90.0
965,Gregory Brock,M,Raw,32.5,104.8,247.5,252.5,162.5
967,Fernando Gonzalez,M,Raw,21.0,94.8,212.5,242.5,137.5
968,Brandon Akuszewski,M,Single-ply,18.5,89.4,215.0,245.0,135.0
971,John Harp,M,Raw,61.0,89.9,110.0,165.0,137.5
972,Bobby Morgan,M,Raw,39.0,74.39,182.5,182.5,142.5
973,Michael MacMillan,M,Raw,65.0,78.7,105.0,142.5,80.0
974,Josef Grmolec,M,Wraps,22.0,131.95,355.0,360.0,215.0
976,Troy Spinner,M,Raw,36.5,103.4,175.0,210.0,125.0
977,Charles Tonnaer,M,Raw,29.0,74.5,172.5,197.5,105.0
978,Elvin Aquino,M,Raw,19.5,70.2,102.5,142.5,60.0
980,Norman Black Jr,M,Wraps,21.0,138.0,310.0,257.5,187.5
981,Steve Kleva,M,Raw,28.0,82.19,250.0,257.5,145.0
982,Schyler Brown,M,Raw,20.5,91.7,132.5,182.5,107.5
983,Russell Williams,M,Raw,76.0,83.35,107.5,132.5,62.5
985,William Gibbons,M,Raw,22.0,73.8,135.0,217.5,107.5
986,Sam Davis,M,Raw,42.0,121.2,205.0,255.0,177.5
987,Mark Knowles,M,Raw,52.5,91.9,197.5,215.0,122.5
988,Michael Womelsdorf,M,Wraps,56.0,97.75,142.5,165.0,115.0
994,Alexander McElmury,M,Raw,17.5,58.75,125.0,165.0,67.5
995,Alexander Crilley,M,Raw,22.5,78.4,207.5,250.0,125.0
997,Richie Navarrete,M,Multi-ply,17.0,105.23,185.0,170.0,115.0
998,Mynar Melgar,M,Single-ply,21.0,108.05,240.0,232.5,175.0
999,Andrew Luing,M,Single-ply,44.0,93.76,280.0,240.0,172.5
1000,Jordon Bents,M,Raw,24.5,162.5,282.5,305.0,165.0
1002,Noel Gragasin,M,Raw,31.0,58.5,162.5,220.0,137.5
1003,Bernie Suddarth,M,Raw,35.0,84.7,227.5,215.0,132.5
1005,Sterling Gates,M,Raw,16.5,64.5,145.0,170.0,85.0
1006,Donovan Thompson,M,Single-ply,45.5,82.2,215.0,235.0,160.0
1007,Vahana Dorcis,M,Wraps,31.0,75.0,195.0,230.0,112.5
1008,Rostislav Cejnek,M,Single-ply,53.5,103.2,230.0,235.0,220.0
1010,Mark Daniel,M,Single-ply,54.5,91.16,227.5,230.0,170.0
1012,Kristoffer Eikeland,M,Single-ply,26.5,104.12,347.5,340.0,277.5
1013,Matt Dale,M,Wraps,25.0,136.08,227.5,230.0,155.0
1014,Cameron Drendel,M,Raw,24.5,123.8,242.5,257.5,137.5
1015,Marshall Wong,M,Raw,26.0,141.65,252.5,292.5,187.5
1016,Haydn Scott,M,Raw,26.5,78.6,177.5,220.0,120.0
1017,Sam Hatten,M,Raw,24.0,95.7,230.0,255.0,140.0
1018,Orhan Bilican,M,Single-ply,37.5,119.63,415.0,300.0,325.0
1020,Josh Walker,M,Multi-ply,25.0,98.52,226.8,226.8,165.56
1021,Bradley Couillard,M,Raw,29.5,68.8,120.0,165.0,102.5
1022,Brandon Ballance,M,Raw,23.0,109.7,205.0,250.0,145.0
1023,Kevin Wooldrage,M,Raw,44.5,73.08,177.5,205.0,112.5
1025,Bryan Alcarazo,M,Raw,17.5,74.0,165.0,232.5,117.5
1027,Ryan Mathias,M,Wraps,24.0,99.43,225.0,270.0,140.0
1030,Sean Benke,M,Raw,16.5,115.3,190.0,205.0,120.0
1032,Thomas Tieszen,M,Raw,27.0,88.9,237.5,265.0,160.0
1034,Elishadaniel Joseph,M,Raw,43.5,95.0,192.5,230.0,150.0
1035,Nick Gagnon,M,Raw,47.5,90.55,265.0,275.0,180.0
1038,Bert Dyer,M,Raw,59.0,86.6,145.0,175.0,110.0
1039,Alec Reyes,M,Wraps,22.0,76.38,152.5,195.0,102.5
1040,Travis Waterman,M,Raw,34.0,82.4,205.0,237.5,132.5
1041,James Casterline,M,Wraps,36.0,97.6,247.5,250.0,145.0
1042,Austin Starks,M,Raw,19.5,66.0,195.0,215.0,122.5
1044,Andreas Burtscher,M,Single-ply,26.5,54.91,80.0,77.5,67.5
1047,Phillip Shifflett,M,Raw,23.0,88.3,160.0,205.0,115.0
1048,James Splittgerber,M,Raw,17.5,94.45,185.0,222.5,105.0
1049,Vincent Ho,M,Raw,19.5,73.95,220.0,197.5,122.5
1050,Tony Tamburo,M,Wraps,30.0,88.9,215.0,225.0,155.0
1052,Marcos Cruz,M,Raw,28.0,74.1,205.0,237.5,117.5
1053,Reginald Jiles,M,Raw,36.0,197.1,350.0,305.0,220.0
1054,Edgar Reyes,M,Single-ply,22.0,98.43,182.5,197.5,200.0
1055,Kyle Kozie,M,Raw,25.5,81.3,187.5,212.5,105.0
1056,Vitaliy Morozevich,M,Raw,50.5,201.0,278.0,310.0,215.0
1058,Mathew Huver,M,Raw,17.5,88.6,182.5,190.0,115.0
1059,Logan Rogers,M,Single-ply,17.5,91.8,265.0,280.0,177.5
1060,Justin Perez,M,Wraps,23.0,108.41,330.0,287.5,195.0
1061,Spencer Morrison,M,Single-ply,17.0,107.8,182.5,205.0,92.5
1062,Michael Brinson,M,Raw,24.5,148.1,342.5,350.0,215.0
1063,Seth Angell,M,Raw,24.0,113.4,195.0,250.0,140.0
1064,Carlos Santoliquido,M,Raw,38.5,104.0,262.5,290.0,180.0
1066,Mike Siecieska,M,Multi-ply,35.0,89.22,244.94,229.06,183.7
1067,Daniel Marquez,M,Raw,30.5,74.0,162.5,227.5,95.0
1069,Greg Wentworth,M,Raw,18.5,82.2,135.0,207.5,100.0
1070,Jonathan Estranero,M,Raw,21.0,105.8,257.5,262.5,155.0
1071,Kenneth Lee,M,Raw,27.5,90.05,162.5,200.0,130.0
1072,Steffen Smith,M,Wraps,32.0,98.8,340.0,312.5,192.5
1073,David Emeott,M,Multi-ply,48.0,99.6,295.0,262.5,205.0
1075,Jesse Stevenson,M,Raw,24.5,80.57,177.5,210.0,105.0
1076,Ryan McManus,M,Wraps,40.5,107.37,204.12,226.8,172.37
1077,Tyeler Loomis,M,Raw,24.5,94.5,215.0,242.5,137.5
1079,Seth Mikkelson,M,Wraps,23.0,89.36,151.95,181.44,106.59
1081,Brian Tulcan,M,Raw,22.5,73.5,155.0,195.0,100.0
1082,Alex Johnson-Barroso,M,Raw,24.0,89.3,155.0,197.5,110.0
1083,Jacob Triplett,M,Wraps,14.0,59.15,100.0,125.0,55.0
1087,Chris Pham,M,Raw,34.5,83.0,180.0,200.0,135.0
1089,Jerome Collier,M,Raw,26.5,79.32,130.0,195.0,102.5
1090,Kenneth Brashears,M,Single-ply,30.5,139.3,325.0,330.0,230.0
1092,Benjamin Ritter,M,Raw,17.5,73.6,137.5,175.0,87.5
1094,John Myers,M,Single-ply,57.5,81.0,210.0,240.5,117.5
1095,Micah Moniz,M,Raw,27.0,155.4,250.0,267.5,210.0
1096,Lee Hammer,M,Raw,26.0,87.5,202.5,247.5,147.5
1099,Batista Nascimento,M,Raw,44.5,109.35,260.0,270.0,125.0
1100,Nahe Samberg,M,Wraps,36.0,115.5,182.5,227.5,137.5
1101,Dillon Ofoia,M,Raw,31.5,103.3,230.0,275.0,197.5
1106,Bill Moody,M,Wraps,56.0,109.18,235.0,260.0,152.5
1107,Jeff Justo,M,Raw,27.0,89.99,275.0,280.0,145.0
1108,Jake Maselka,M,Raw,21.5,111.1,250.0,275.0,135.0
1109,Howard Myers,M,Raw,70.0,89.8,147.5,205.0,80.0
1110,Andrew Maldonado,M,Raw,20.0,97.7,230.0,230.0,142.5
1111,Dalton LaCoe,M,Raw,20.5,52.6,160.0,240.5,117.5
1112,Joseph McDougall,M,Multi-ply,19.5,99.18,410.5,292.57,249.48
1114,Jun Furukawa,M,Raw,17.5,72.75,190.0,250.0,100.0
1118,Maté Kiss,M,Wraps,18.0,56.0,145.0,170.0,80.0
1119,Jeremy Sonnenmoser,M,Raw,32.0,85.7,185.0,192.5,135.0
1120,Ian Howden,M,Single-ply,21.5,79.9,145.0,190.0,107.5
1121,Jack Quasa,M,Wraps,17.0,86.8,195.0,212.5,92.5
1122,Yuri Karoglanyan,M,Raw,16.5,103.4,215.0,230.0,170.0
1123,Gilbert Cotto-Lazo,M,Wraps,20.0,89.49,192.5,250.0,120.0
1125,Timothy Clavelli,M,Raw,24.5,104.6,210.0,250.0,175.0
1126,Dick Kendall,M,Raw,74.5,100.1,42.5,105.0,42.5
1127,Ryan Gallo,M,Raw,22.0,95.7,200.0,230.0,130.0
1131,Joshua Cirrito,M,Wraps,27.0,103.8,185.0,217.5,130.0
1133,Chris Flores,M,Raw,44.0,95.9,205.0,260.0,165.0
1134,Ed Coan,M,Single-ply,41.0,109.32,419.57,374.67,262.18
1136,Hunter Rossman,M,Wraps,18.0,109.86,215.0,250.0,132.5
1138,Louie Ortiguerra,M,Raw,21.0,90.0,210.0,247.5,137.5
1139,Derek Viet,M,Raw,21.5,71.15,203.0,230.0,125.0
1141,Tommy Pardue,M,Wraps,64.0,69.4,152.5,182.5,97.5
1142,Enrique Rosales,M,Single-ply,32.5,79.16,265.0,260.0,225.0
1145,Tom Evill,M,Single-ply,27.5,82.25,230.0,282.5,127.5
1148,Steve Sarcione,M,Wraps,24.0,80.29,147.42,192.78,120.2
1149,Samuel Lytle,M,Raw,21.0,96.2,142.5,185.0,125.0
1153,Bruce Leaupepe,M,Raw,24.0,121.6,245.0,297.5,215.0
1156,Delvon Manning,M,Raw,18.0,85.82,135.0,175.0,92.5
1157,Christopher Perez,M,Raw,17.5,72.2,180.0,205.0,112.5
1163,Hobie Proctor,M,Wraps,22.0,86.8,157.5,177.5,112.5
1165,Cesar Espinoza,M,Raw,19.5,57.4,120.0,165.0,80.0
